Source.Name,Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,325,,OVERALL,Civil Engineering Materials,,83,77.53012048,7.8372739,97,44,1,0,0,1,3,12,14,19,18,10,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,326,,001,Structural Analysis,Ahmad Rteil,18,74.72222222,19.26534699,100,41,1,2,3,1,0,0,1,1,1,1,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,326,,OVERALL,Structural Analysis,,18,74.72222222,19.26534699,100,41,1,2,3,1,0,0,1,1,1,1,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,327,,101,Reinforced Concrete Design I,Solomon Tesfamariam;Trevor Billows;Trevor N Billows,90,71.23333333,12.12671857,93,42,7,3,4,7,7,14,18,7,13,5,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,327,,OVERALL,Reinforced Concrete Design I,,90,71.23333333,12.12671857,93,42,7,3,4,7,7,14,18,7,13,5,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,330,,201,Optimization and Decision Analysis for Civil Engineering,Golam Kabir;Kishoare Tamanna,90,78,12.28774853,97,34,1,2,4,5,6,5,8,10,16,15,18
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,330,,OVERALL,Optimization and Decision Analysis for Civil Engineering,,90,78,12.28774853,97,34,1,2,4,5,6,5,8,10,16,15,18
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,331,,001,Infrastructure Management I,Golam Kabir;Yekenalem Abebe,74,84.62162162,9.015515853,98,57,0,0,1,0,2,3,6,8,8,18,28
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,331,,OVERALL,Infrastructure Management I,,74,84.62162162,9.015515853,98,57,0,0,1,0,2,3,6,8,8,18,28
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,332,,201,Surveying and GIS Analysis,Gizachew Ababu Demissie;Isuru Gamalath;Jayanthan Madheswaran;Yekenalem Abebe,76,73.69736842,12.49215192,95,0,1,0,1,10,6,11,13,8,12,11,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,332,,OVERALL,Surveying and GIS Analysis,,76,73.69736842,12.49215192,95,0,1,0,1,10,6,11,13,8,12,11,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,335,,201,Transportation Engineering,Abdul Masoud;Abdul Rahman Masoud;Ahmed Idris,67,75.67164179,10.40161418,95,52,0,2,0,7,4,11,6,11,11,7,8
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,335,,OVERALL,Transportation Engineering,,67,75.67164179,10.40161418,95,52,0,2,0,7,4,11,6,11,11,7,8
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,340,,101,Soil Mechanics,Amin Bigdeli;Sumi Siddiqua,85,76.2,10.15920882,95,51,0,2,2,5,9,9,10,15,15,9,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,340,,OVERALL,Soil Mechanics,,85,76.2,10.15920882,95,51,0,2,2,5,9,9,10,15,15,9,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,341,,101,Engineering Hydrology,Cigdem Eskicioglu,91,72.82417582,11.21862876,93,20,2,2,3,3,10,14,18,20,10,4,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,341,,OVERALL,Engineering Hydrology,,91,72.82417582,11.21862876,93,20,2,2,3,3,10,14,18,20,10,4,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,342,,201,Open Channel Flow,Gholamreza Naser;Peyman Yousefi;Sina Shabani,83,81.59036145,8.765280935,98,55,0,0,2,0,5,4,6,10,23,17,16
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,342,,OVERALL,Open Channel Flow,,83,81.59036145,8.765280935,98,55,0,0,2,0,5,4,6,10,23,17,16
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,347,,101,Environmental Engineering,Deborah Roberts,113,75.74336283,10.36803016,96,44,1,1,8,5,11,10,16,16,22,10,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,347,,OVERALL,Environmental Engineering,,113,75.74336283,10.36803016,96,44,1,1,8,5,11,10,16,16,22,10,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,350,,201,Linear Circuit Theory,Liwei Wang,50,76.24,14.22639111,99,31,2,1,1,3,5,4,4,2,13,6,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,350,,OVERALL,Linear Circuit Theory,,50,76.24,14.22639111,99,31,2,1,1,3,5,4,4,2,13,6,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,351,,201,Microelectronics I,Jennifer Alam;Stephen O'Leary;Suzanne Wenngren;Yanqi Yu,52,82.13461539,9.403855793,100,59,0,0,1,1,2,4,2,7,15,8,12
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,351,,OVERALL,Microelectronics I,,52,82.13461539,9.403855793,100,59,0,0,1,1,2,4,2,7,15,8,12
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,353,,101,Semiconductor Devices,Stephen O'Leary,59,75.30508475,11.11112248,96,44,1,1,4,2,6,6,4,10,12,9,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,353,,OVERALL,Semiconductor Devices,,59,75.30508475,11.11112248,96,44,1,1,4,2,6,6,4,10,12,9,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,355,,101,Digital Systems Design,Jonathan Holzman;Mark Bergen,15,81.33333333,13.5786948,100,55,0,0,1,0,2,0,3,0,1,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,355,,OVERALL,Digital Systems Design,,15,81.33333333,13.5786948,100,55,0,0,1,0,2,0,3,0,1,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,359,,101,Microcomputer Engineering,Adrian Boivin;Ayman Elnaggar;Seyed Reza Larimi,59,76.84745763,12.71547192,100,52,0,2,6,4,3,4,7,3,9,10,11
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,359,,OVERALL,Microcomputer Engineering,,59,76.84745763,12.71547192,100,52,0,2,6,4,3,4,7,3,9,10,11
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,360,,101,Engineering Probability and Statistics.,Julian Cheng,35,52.4,19.03587944,97,5,8,11,2,7,3,0,1,0,1,1,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,360,,OVERALL,Engineering Probability and Statistics.,,35,52.4,19.03587944,97,5,8,11,2,7,3,0,1,0,1,1,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,361,,201,Signals and Communication Systems,Thomas Johnson;Wilhelm Wenngren,42,68.80952381,14.14254625,98,38,3,2,6,3,5,4,4,3,7,1,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,361,,OVERALL,Signals and Communication Systems,,42,68.80952381,14.14254625,98,38,3,2,6,3,5,4,4,3,7,1,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,362,,101,Digital Signal Processing I,Julian Cheng,57,73.68421053,11.97789317,97,25,1,1,2,3,8,11,5,4,12,6,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,362,,OVERALL,Digital Signal Processing I,,57,73.68421053,11.97789317,97,25,1,1,2,3,8,11,5,4,12,6,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,365,,101,Engineering Electromagnetics,Iman Aghanejad;Loic Markley,63,67.57142857,16.49312104,97,28,8,7,5,4,7,6,6,2,6,5,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,365,,OVERALL,Engineering Electromagnetics,,63,67.57142857,16.49312104,97,28,8,7,5,4,7,6,6,2,6,5,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,375,,201,Energy System Design,Arash Dalili Shoaei;Mina Hoorfar;Pouria Mehrabi,104,81.53846154,14.35129511,100,9,1,1,2,6,4,8,13,8,13,9,39
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,375,,OVERALL,Energy System Design,,104,81.53846154,14.35129511,100,9,1,1,2,6,4,8,13,8,13,9,39
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,376,,101,Materials Science II,Ray Taheri-Ardebili,97,76.56701031,8.22712386,92,50,0,2,0,5,5,10,17,22,19,13,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,376,,OVERALL,Materials Science II,,97,76.56701031,8.22712386,92,50,0,2,0,5,5,10,17,22,19,13,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,377,,101,Manufacturing Processes,Cyril Philipose;Justin Mok;Lukas Bichler;Mathew Smith,113,76.46017699,7.519065527,90,53,0,1,2,1,10,10,25,19,26,18,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,377,,OVERALL,Manufacturing Processes,,113,76.46017699,7.519065527,90,53,0,1,2,1,10,10,25,19,26,18,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,380,,201,Design of Machine Elements,Armin Rashidi;Sepehr Zarif Mansour;Yang Cao,112,72.6875,11.29779637,92,45,6,2,3,13,10,13,17,10,20,12,6
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,380,,OVERALL,Design of Machine Elements,,112,72.6875,11.29779637,92,45,6,2,3,13,10,13,17,10,20,12,6
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,381,,101,Kinematics and Dynamics of Machinery,Rudolf Seethaler;Sepehr Zarif Mansour,121,76.6446281,9.235673143,100,46,1,0,0,8,13,15,17,24,18,16,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,381,,OVERALL,Kinematics and Dynamics of Machinery,,121,76.6446281,9.235673143,100,46,1,0,0,8,13,15,17,24,18,16,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,385,,101,Heat Transfer Applications,Amitvikram Dutta;Behzad Mohajer;Guoyu Zhang;Ri Li,100,74.23,10.52160356,96,50,0,5,6,4,9,10,17,15,20,7,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,385,,OVERALL,Heat Transfer Applications,,100,74.23,10.52160356,96,50,0,5,6,4,9,10,17,15,20,7,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,387,,201,Vibration of Mechanical Systems,Hadi Mohammadi;Luke Ohlmann,107,68.74766355,10.67627723,97,45,2,10,9,11,14,20,13,13,8,3,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,387,,OVERALL,Vibration of Mechanical Systems,,107,68.74766355,10.67627723,97,45,2,10,9,11,14,20,13,13,8,3,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,406,,001,Microelectromechanical Systems,Ian Foulds,33,82.21212121,10.93662875,100,55,0,0,2,1,0,2,1,5,8,5,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,406,,OVERALL,Microelectromechanical Systems,,33,82.21212121,10.93662875,100,55,0,0,2,1,0,2,1,5,8,5,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,413,,201,Law and Ethics for Engineers,Nicholas Swart,202,85.66831683,6.010263704,100,60,0,0,0,2,2,1,2,16,55,79,45
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,413,,OVERALL,Law and Ethics for Engineers,,202,85.66831683,6.010263704,100,60,0,0,0,2,2,1,2,16,55,79,45
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,416,,001,Advanced Manufacturing CAD/CAM/CAE,Justin Mok;Levi Lafortune;Lukas Bichler;Tyler Davis,73,83.02739726,6.366083313,93,67,0,0,0,0,1,5,4,10,18,23,12
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,416,,OVERALL,Advanced Manufacturing CAD/CAM/CAE,,73,83.02739726,6.366083313,93,67,0,0,0,0,1,5,4,10,18,23,12
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,417,,201,Pipeline Integrity Management,Raja Selvakumar;Zheng Liu,91,88.52747253,3.919582345,97,77,0,0,0,0,0,0,0,3,8,46,34
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,417,,OVERALL,Pipeline Integrity Management,,91,88.52747253,3.919582345,97,77,0,0,0,0,0,0,0,3,8,46,34
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,421,,101,"Public Transit Planning, Design, and Operations",Ahmed Idris,32,75.3125,15.93623888,92,22,1,4,0,1,1,1,1,5,6,10,2
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,421,,OVERALL,"Public Transit Planning, Design, and Operations",,32,75.3125,15.93623888,92,22,1,4,0,1,1,1,1,5,6,10,2
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,425,,101,Design of Steel and Timber Structures,Peng Zhang;Shahria Alam,35,84.8,7.891916937,97,63,0,0,0,1,0,0,4,4,6,9,11
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,425,,OVERALL,Design of Steel and Timber Structures,,35,84.8,7.891916937,97,63,0,0,0,1,0,0,4,4,6,9,11
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,427,,101,Reinforced Concrete Design II,Ahmad Rteil,34,77.35294118,9.902195511,97,58,0,0,1,3,1,4,2,6,8,5,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,427,,OVERALL,Reinforced Concrete Design II,,34,77.35294118,9.902195511,97,58,0,0,1,3,1,4,2,6,8,5,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,429,,201,Rehabilitation of Concrete Structures,Ahmad Rteil;Devin Walline,22,78.27272727,9.315536527,94,58,0,0,1,0,0,4,4,3,4,2,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,429,,OVERALL,Rehabilitation of Concrete Structures,,22,78.27272727,9.315536527,94,58,0,0,1,0,0,4,4,3,4,2,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,431,,001,Infrastructure Management,Golam Kabir;Yekenalem Abebe,27,86.33333333,9.703290481,97,62,0,0,0,1,1,1,2,1,3,5,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,431,,OVERALL,Infrastructure Management,,27,86.33333333,9.703290481,97,62,0,0,0,1,1,1,2,1,3,5,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,433,,101,Construction Engineering and Management,Kasun Hewage;Piyaruwan Kaluthantirige;Vithanapalpita Ruparathna,104,78.60576923,7.553586262,94,55,0,0,2,1,4,12,12,16,28,23,6
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,433,,OVERALL,Construction Engineering and Management,,104,78.60576923,7.553586262,94,55,0,0,2,1,4,12,12,16,28,23,6
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,435,,001,Transportation Systems Engineering,Gordon Lovegrove,19,75.84210526,5.230924689,90,67,0,0,0,0,1,2,9,1,5,0,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,435,,OVERALL,Transportation Systems Engineering,,19,75.84210526,5.230924689,90,67,0,0,0,0,1,2,9,1,5,0,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,437,,001,Railway Systems Engineering,Gordon Lovegrove,23,73.7826087,7.446515486,90,59,0,0,1,2,1,4,6,2,6,0,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,437,,OVERALL,Railway Systems Engineering,,23,73.7826087,7.446515486,90,59,0,0,1,2,1,4,6,2,6,0,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,438,,001,Rock Mechanics and Rock Engineering,Cong Xu;Dwayne Tannant,16,81.875,11.27755884,95,50,0,1,0,0,0,1,2,1,2,5,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,438,,OVERALL,Rock Mechanics and Rock Engineering,,16,81.875,11.27755884,95,50,0,1,0,0,0,1,2,1,2,5,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,440,,101,Foundation Engineering,Cong Xu;Dwayne Tannant;Wenbo Zheng,63,76,11.77202808,94,44,1,5,3,1,2,5,6,12,11,13,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,440,,OVERALL,Foundation Engineering,,63,76,11.77202808,94,44,1,5,3,1,2,5,6,12,11,13,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,442,,101,Water Quality Engineering,Bryn James Crawford;Shelir Ebrahimi;Wenbo Zheng,14,84.42857143,10.61721596,96,65,0,0,0,0,1,2,1,0,0,2,8
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,442,,OVERALL,Water Quality Engineering,,14,84.42857143,10.61721596,96,65,0,0,0,0,1,2,1,0,0,2,8
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,443,,201,Environmental Engineering Laboratory,Deborah Roberts;Tianlong Liu,11,85.72727273,8.967618514,96,67,0,0,0,0,1,0,1,0,1,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,443,,OVERALL,Environmental Engineering Laboratory,,11,85.72727273,8.967618514,96,67,0,0,0,0,1,0,1,0,1,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,444,,201,Solid Waste Engineering,Sumi Siddiqua,39,82.05128205,8.494421445,96,61,0,0,0,2,1,2,4,2,10,12,6
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,444,,OVERALL,Solid Waste Engineering,,39,82.05128205,8.494421445,96,61,0,0,0,2,1,2,4,2,10,12,6
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,445,,201,Design of Water and Wastewater Conveyance Systems,Gholamreza Naser;Peyman Yousefi;Sina Shabani,27,83.48148148,8.42327531,95,64,0,0,0,0,2,0,3,2,7,4,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,445,,OVERALL,Design of Water and Wastewater Conveyance Systems,,27,83.48148148,8.42327531,95,64,0,0,0,0,2,0,3,2,7,4,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,446,,201,Biological Treatment Processes,Cigdem Eskicioglu;Timothy Abbott;Timothy Lawrence Abbott,8,76.875,10.16207937,93,63,0,0,0,1,1,1,0,2,1,1,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,446,,OVERALL,Biological Treatment Processes,,8,76.875,10.16207937,93,63,0,0,0,1,1,1,0,2,1,1,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,447,,101,Design of Processes for Water and Wastewater Treatment,Cigdem Eskicioglu;Timothy Abbott;Timothy Lawrence Abbott,56,73.92857143,9.636780192,90,50,0,3,0,6,4,8,10,9,7,6,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,447,,OVERALL,Design of Processes for Water and Wastewater Treatment,,56,73.92857143,9.636780192,90,50,0,3,0,6,4,8,10,9,7,6,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,451,,101,Microelectronics II,Raja Saravana K Selvakumar;Raja Selvakumar;Thomas Johnson,48,71.91666667,21.34801135,99,0,3,5,2,2,3,3,6,3,5,3,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,451,,OVERALL,Microelectronics II,,48,71.91666667,21.34801135,99,0,3,5,2,2,3,3,6,3,5,3,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,455,,201,Power System Analysis and Design,Bradley A Reinholz;Bradley Reinholz;Malcolm Metcalfe,37,77.48648649,9.685675625,96,57,0,0,2,2,2,2,7,6,6,6,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,455,,OVERALL,Power System Analysis and Design,,37,77.48648649,9.685675625,96,57,0,0,2,2,2,2,7,6,6,6,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,458,,201,Power Electronics,Liwei Wang;Tobias Lindsay;Yanqi Yu,46,78.65217391,9.307625049,93,48,1,0,1,2,1,4,5,3,14,12,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,458,,OVERALL,Power Electronics,,46,78.65217391,9.307625049,93,48,1,0,1,2,1,4,5,3,14,12,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,460,,101,Probability and Random Processes for Engineers,Julian Cheng,54,64.96296296,14.36447789,100,50,0,17,2,8,8,4,5,0,2,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,460,,OVERALL,Probability and Random Processes for Engineers,,54,64.96296296,14.36447789,100,50,0,17,2,8,8,4,5,0,2,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,461,,101,Digital Communications,Md Hossain,11,70.45454546,22.31754304,88,18,2,0,1,0,0,1,1,0,1,5,0
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,461,,OVERALL,Digital Communications,,11,70.45454546,22.31754304,88,18,2,0,1,0,0,1,1,0,1,5,0
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,463,,001,Communication Networks,Chen Feng;Renming Qi,21,83.47619048,6.845575561,93,67,0,0,0,0,1,0,1,3,8,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,463,,OVERALL,Communication Networks,,21,83.47619048,6.845575561,93,67,0,0,0,0,1,0,1,3,8,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,465,,201,Wireless Communications,Md Hossain,9,84.55555556,9.773831274,95,70,0,0,0,0,0,2,0,0,2,0,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,465,,OVERALL,Wireless Communications,,9,84.55555556,9.773831274,95,70,0,0,0,0,0,2,0,0,2,0,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,467,,001,Real-Time and Embedded System Design,Ayman Elnaggar;Seyed Reza Larimi,23,83.56521739,7.297733689,99,71,0,0,0,0,0,1,2,2,8,3,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,467,,OVERALL,Real-Time and Embedded System Design,,23,83.56521739,7.297733689,99,71,0,0,0,0,0,1,2,2,8,3,7
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,468,,201,Advanced Digital System Design,Ayman Elnaggar,17,82.17647059,10.61976515,97,56,0,0,1,0,1,0,1,2,3,6,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,468,,OVERALL,Advanced Digital System Design,,17,82.17647059,10.61976515,97,56,0,0,1,0,1,0,1,2,3,6,3
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,470,,001,Microwave Engineering,Masoud Ahmadi;Thomas Johnson,23,79.47826087,11.96916328,99,50,0,1,0,0,1,3,2,6,2,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,470,,OVERALL,Microwave Engineering,,23,79.47826087,11.96916328,99,50,0,1,0,0,1,3,2,6,2,3,5
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,472,,001,Fibre Optics and Photonics,Brandon B B Born;Brandon Born;Timothy Mitchell Westgate;Timothy Westgate,8,76.375,12.72722055,100,58,0,0,1,0,0,2,2,0,1,1,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,472,,OVERALL,Fibre Optics and Photonics,,8,76.375,12.72722055,100,58,0,0,1,0,0,2,2,0,1,1,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,473,,001,Antennas and Propagation,Connor Badowich;Loic Markley,14,74.5,10.53017642,95,57,0,0,1,1,1,3,2,2,1,2,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,473,,OVERALL,Antennas and Propagation,,14,74.5,10.53017642,95,57,0,0,1,1,1,3,2,2,1,2,1
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,475,,201,Materials Selection and Design,Bryn Crawford;Bryn James Crawford,71,73.81690141,5.979273389,85,63,0,0,0,2,11,15,13,15,14,1,0
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,475,,OVERALL,Materials Selection and Design,,71,73.81690141,5.979273389,85,63,0,0,0,2,11,15,13,15,14,1,0
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,476,,201,Mechanics of Materials II,Keekyoung Kim,96,79.33333333,8.427607098,94,58,0,0,1,3,8,6,9,14,28,15,12
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,476,,OVERALL,Mechanics of Materials II,,96,79.33333333,8.427607098,94,58,0,0,1,3,8,6,9,14,28,15,12
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,477,,101,Mechanical Engineering Laboratory,Armin Rashidi;Sina Shabani;Yang Cao,26,95.42307692,1.474396878,98,93,0,0,0,0,0,0,0,0,0,0,26
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,477,,102,Mechanical Engineering Laboratory,Armin Rashidi;Sina Shabani;Yang Cao,25,95.16,2.444040371,98,91,0,0,0,0,0,0,0,0,0,0,25
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,477,,103,Mechanical Engineering Laboratory,Amin Bigdeli;Armin Rashidi;Sina Kheiri;Sina Shabani;Yang Cao,24,94.125,2.490198176,97,89,0,0,0,0,0,0,0,0,0,1,23
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,477,,104,Mechanical Engineering Laboratory,Amin Bigdeli;Armin Rashidi;Sina Kheiri;Sina Shabani;Yang Cao,13,94.92307692,0.954073587,96,93,0,0,0,0,0,0,0,0,0,0,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,477,,OVERALL,Mechanical Engineering Laboratory,,88,94.92045455,2.074595049,98,89,0,0,0,0,0,0,0,0,0,1,87
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,478,,001,Alternative Energy Systems,Joshua Brinkerhoff,66,80.6969697,7.909040002,95,59,0,0,1,1,2,4,7,10,18,14,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,478,,OVERALL,Alternative Energy Systems,,66,80.6969697,7.909040002,95,59,0,0,1,1,2,4,7,10,18,14,9
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,480,,101,Modern Control,Bara Emran;Homayoun Najjaran,32,74.75,24.14338886,100,2,2,1,1,5,2,1,3,2,0,2,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,480,,OVERALL,Modern Control,,32,74.75,24.14338886,100,2,2,1,1,5,2,1,3,2,0,2,13
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,481,,201,Mechatronics,Rudolf Seethaler;Sepehr Zarif Mansour,37,75.83783784,10.87431611,96,57,0,0,4,1,5,2,5,6,4,6,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,481,,OVERALL,Mechatronics,,37,75.83783784,10.87431611,96,57,0,0,4,1,5,2,5,6,4,6,4
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,482,,001,Biomedical Engineering I,Hadi Mohammadi,17,82.17647059,4.003674783,88,75,0,0,0,0,0,0,1,4,5,7,0
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,482,,OVERALL,Biomedical Engineering I,,17,82.17647059,4.003674783,88,75,0,0,0,0,0,0,1,4,5,7,0
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,484,,101,Heat and Mass Transfer,Ri Li,50,76.8,12.66523443,99,52,0,2,5,2,5,3,5,4,8,5,11
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,484,,OVERALL,Heat and Mass Transfer,,50,76.8,12.66523443,99,52,0,2,5,2,5,3,5,4,8,5,11
UBCO-2016W-ENGR.csv,UBCO,2016,W,ENGR,485,,201,"Heating, Ventilating, and Air Conditioning",Yu Yan,63,81.34920635,9.602013784,97,61,0,0,0,3,5,3,8,7,9,14,14
